node	base_color	fine_block	vote_frac	n_votes	on_ref
30521	.	.	0	0	0
30522	R	red	1.000	34	0
30523	.	.	0	0	0
30524	P	magenta_a	1.000	219	1
30525	P	magenta_a	1.000	220	1
30526	P	magenta_a	1.000	220	1
30527	.	.	0	0	1
30528	.	.	0	0	0
30529	.	.	0	0	1
30530	.	.	0	0	1
30531	.	.	0	0	1
30532	.	.	0	0	1
30533	.	.	0	0	1
30534	P	magenta_a	1.000	220	0
30535	P	magenta_a	1.000	924	1
30536	P	magenta_a	1.000	893	1
30537	P	magenta_a	1.000	31	0
30538	P	magenta_a	1.000	924	1
30539	P	magenta_a	1.000	276	0
30540	P	magenta_a	1.000	648	1
30541	P	magenta_a	1.000	924	1
30542	P	magenta_a	1.000	923	1
30543	P	magenta_a	1.000	1	0
30544	P	magenta_a	1.000	924	1
30545	P	magenta_a	1.000	442	1
30546	P	magenta_a	1.000	482	0
30547	P	magenta_a	1.000	924	1
30548	P	magenta_a	1.000	923	1
30549	P	magenta_a	1.000	1	0
30550	P	magenta_a	1.000	924	1
30551	P	magenta_a	1.000	923	1
30552	P	magenta_a	1.000	1	0
30553	P	magenta_a	1.000	924	1
30554	P	magenta_a	1.000	922	1
30555	P	magenta_a	1.000	910	1
30556	P	magenta_a	1.000	2	0
30557	P	magenta_a	1.000	14	0
30558	P	magenta_a	1.000	924	1
30559	P	magenta_a	1.000	922	1
30560	P	magenta_a	1.000	2	0
30561	P	magenta_a	1.000	924	1
30562	P	magenta_a	1.000	922	1
30563	P	magenta_a	1.000	2	0
30564	P	magenta_a	1.000	924	1
30565	P	magenta_a	1.000	916	1
30566	P	magenta_a	1.000	8	0
30567	P	magenta_a	1.000	924	1
30568	P	magenta_a	1.000	923	1
30569	P	magenta_a	1.000	1	0
30570	P	magenta_a	1.000	924	1
30571	P	magenta_a	1.000	916	1
30572	P	magenta_a	1.000	8	0
30573	P	magenta_a	1.000	924	1
30574	P	magenta_a	1.000	95	0
30575	P	magenta_a	1.000	829	1
30576	P	magenta_a	1.000	924	1
30577	P	magenta_a	1.000	67	0
30578	P	magenta_a	1.000	857	1
30579	P	magenta_a	1.000	924	1
30580	P	magenta_a	1.000	897	1
30581	P	magenta_a	1.000	27	0
30582	P	magenta_a	1.000	924	1
30583	P	magenta_a	1.000	923	1
30584	P	magenta_a	1.000	1	0
30585	P	magenta_a	1.000	924	1
30586	P	magenta_a	1.000	923	1
30587	P	magenta_a	1.000	1	0
30588	P	magenta_a	1.000	924	1
30589	P	magenta_a	1.000	903	1
30590	P	magenta_a	1.000	21	0
30591	P	magenta_a	1.000	924	1
30592	P	magenta_a	1.000	919	1
30593	P	magenta_a	1.000	5	0
30594	P	magenta_a	1.000	924	1
30595	P	magenta_a	1.000	923	1
30596	P	magenta_a	1.000	1	0
30597	P	magenta_a	1.000	924	1
30598	P	magenta_a	1.000	636	1
30599	P	magenta_a	1.000	288	0
30600	P	magenta_a	1.000	924	1
30601	P	magenta_a	1.000	923	1
30602	P	magenta_a	1.000	1	0
30603	P	magenta_a	1.000	924	1
30604	P	magenta_a	1.000	922	1
30605	P	magenta_a	1.000	2	0
30606	P	magenta_a	1.000	924	1
30607	P	magenta_a	1.000	923	1
30608	P	magenta_a	1.000	1	0
30609	P	magenta_a	1.000	1	0
30610	P	magenta_a	1.000	924	1
30611	P	magenta_a	1.000	923	1
30612	P	magenta_a	1.000	62	0
30613	P	magenta_a	1.000	1	0
30614	P	magenta_a	1.000	862	1
30615	P	magenta_a	1.000	924	1
30616	P	magenta_a	1.000	922	1
30617	P	magenta_a	1.000	2	0
30618	P	magenta_a	1.000	924	1
30619	P	magenta_a	1.000	921	1
30620	P	magenta_a	1.000	3	0
30621	P	magenta_a	1.000	924	1
30622	P	magenta_a	1.000	923	1
30623	P	magenta_a	1.000	1	0
30624	P	magenta_a	1.000	924	1
30625	P	magenta_a	1.000	923	1
30626	P	magenta_a	1.000	1	0
30627	P	magenta_a	1.000	924	1
30628	P	magenta_a	1.000	64	0
30629	P	magenta_a	1.000	860	1
30630	P	magenta_a	1.000	924	1
30631	P	magenta_a	1.000	860	1
30632	P	magenta_a	1.000	64	0
30633	P	magenta_a	1.000	924	1
30634	P	magenta_a	1.000	923	1
30635	P	magenta_a	1.000	1	0
30636	P	magenta_a	1.000	924	1
30637	P	magenta_a	1.000	906	1
30638	P	magenta_a	1.000	18	0
30639	P	magenta_a	1.000	924	1
30640	P	magenta_a	1.000	923	1
30641	P	magenta_a	1.000	1	0
30642	P	magenta_a	1.000	924	1
30643	P	magenta_a	1.000	923	1
30644	P	magenta_a	1.000	1	0
30645	P	magenta_a	1.000	924	1
30646	P	magenta_a	1.000	923	1
30647	P	magenta_a	1.000	1	0
30648	P	magenta_a	1.000	924	1
30649	P	magenta_a	1.000	923	1
30650	P	magenta_a	1.000	1	0
30651	P	magenta_a	1.000	924	1
30652	P	magenta_a	1.000	222	0
30653	P	magenta_a	1.000	702	1
30654	P	magenta_a	1.000	924	1
30655	P	magenta_a	1.000	923	1
30656	P	magenta_a	1.000	1	0
30657	P	magenta_a	1.000	924	1
30658	P	magenta_a	1.000	923	1
30659	P	magenta_a	1.000	1	0
30660	P	magenta_a	1.000	924	1
30661	P	magenta_a	1.000	923	1
30662	P	magenta_a	1.000	15	0
30663	P	magenta_a	1.000	1	0
30664	P	magenta_a	1.000	909	1
30665	P	magenta_a	1.000	924	1
30666	P	magenta_a	1.000	923	1
30667	P	magenta_a	1.000	1	0
30668	P	magenta_a	1.000	924	1
30669	P	magenta_a	1.000	923	1
30670	P	magenta_a	1.000	1	0
30671	P	magenta_a	1.000	924	1
30672	P	magenta_a	1.000	514	0
30673	P	magenta_a	1.000	409	1
30674	P	magenta_a	1.000	1	0
30675	P	magenta_a	1.000	924	1
30676	P	magenta_a	1.000	923	1
30677	P	magenta_a	1.000	1	0
30678	P	magenta_a	1.000	924	1
30679	P	magenta_a	1.000	923	1
30680	P	magenta_a	1.000	1	0
30681	P	magenta_a	1.000	924	1
30682	P	magenta_a	1.000	923	1
30683	P	magenta_a	1.000	1	0
30684	P	magenta_a	1.000	924	1
30685	P	magenta_a	1.000	743	0
30686	P	magenta_a	1.000	181	1
30687	P	magenta_a	1.000	924	1
30688	P	magenta_a	1.000	923	1
30689	P	magenta_a	1.000	1	0
30690	P	magenta_a	1.000	924	1
30691	P	magenta_a	1.000	921	1
30692	P	magenta_a	1.000	3	0
30693	P	magenta_a	1.000	924	1
30694	P	magenta_a	1.000	923	1
30695	P	magenta_a	1.000	1	0
30696	P	magenta_a	1.000	924	1
30697	P	magenta_a	1.000	880	1
30698	P	magenta_a	1.000	44	0
30699	P	magenta_a	1.000	924	1
30700	P	magenta_a	1.000	920	1
30701	P	magenta_a	1.000	924	1
30702	P	magenta_a	1.000	911	1
30703	P	magenta_a	1.000	13	0
30704	P	magenta_a	1.000	924	1
30705	P	magenta_a	1.000	920	1
30706	P	magenta_a	1.000	4	0
30707	P	magenta_a	1.000	924	1
30708	P	magenta_a	1.000	898	1
30709	P	magenta_a	1.000	26	0
30710	P	magenta_a	1.000	924	1
30711	P	magenta_a	1.000	923	1
30712	P	magenta_a	1.000	1	0
30713	P	magenta_a	1.000	924	1
30714	P	magenta_a	1.000	923	1
30715	P	magenta_a	1.000	1	0
30716	P	magenta_a	1.000	924	1
30717	P	magenta_a	1.000	922	1
30718	P	magenta_a	1.000	2	0
30719	P	magenta_a	1.000	924	1
30720	P	magenta_a	1.000	923	1
30721	P	magenta_a	1.000	1	0
30722	P	magenta_a	1.000	924	1
30723	P	magenta_a	1.000	920	1
30724	P	magenta_a	1.000	4	0
30725	P	magenta_a	1.000	924	1
30726	P	magenta_a	1.000	828	1
30727	P	magenta_a	1.000	96	0
30728	P	magenta_a	1.000	924	1
30729	P	magenta_a	1.000	922	1
30730	P	magenta_a	1.000	2	0
30731	P	magenta_a	1.000	924	1
30732	P	magenta_a	1.000	923	1
30733	P	magenta_a	1.000	1	0
30734	P	magenta_a	1.000	924	1
30735	P	magenta_a	1.000	923	1
30736	P	magenta_a	1.000	1	0
30737	P	magenta_a	1.000	924	1
30738	P	magenta_a	1.000	922	1
30739	P	magenta_a	1.000	2	0
30740	P	magenta_a	1.000	924	1
30741	P	magenta_a	1.000	923	1
30742	P	magenta_a	1.000	1	0
30743	P	magenta_a	1.000	924	1
30744	P	magenta_a	1.000	923	1
30745	P	magenta_a	1.000	21	0
30746	P	magenta_a	1.000	1	0
30747	P	magenta_a	1.000	903	1
30748	P	magenta_a	1.000	924	1
30749	P	magenta_a	1.000	923	1
30750	P	magenta_a	1.000	1	0
30751	P	magenta_a	1.000	924	1
30752	P	magenta_a	1.000	899	1
30753	P	magenta_a	1.000	1	0
30754	P	magenta_a	1.000	923	1
30755	P	magenta_a	1.000	924	1
30756	P	magenta_a	1.000	917	1
30757	P	magenta_a	1.000	7	0
30758	P	magenta_a	1.000	924	1
30759	P	magenta_a	1.000	717	1
30760	P	magenta_a	1.000	207	0
30761	P	magenta_a	1.000	924	1
30762	P	magenta_a	1.000	88	0
30763	P	magenta_a	1.000	836	1
30764	P	magenta_a	1.000	924	1
30765	P	magenta_a	1.000	923	1
30766	P	magenta_a	1.000	1	0
30767	P	magenta_a	1.000	924	1
30768	P	magenta_a	1.000	923	1
30769	P	magenta_a	1.000	1	0
30770	P	magenta_a	1.000	924	1
30771	P	magenta_a	1.000	923	1
30772	P	magenta_a	1.000	1	0
30773	P	magenta_a	1.000	924	1
30774	P	magenta_a	1.000	333	0
30775	P	magenta_a	1.000	591	1
30776	P	magenta_a	1.000	924	1
30777	P	magenta_a	1.000	919	1
30778	P	magenta_a	1.000	5	0
30779	P	magenta_a	1.000	924	1
30780	P	magenta_a	1.000	922	1
30781	P	magenta_a	1.000	2	0
30782	P	magenta_a	1.000	924	1
30783	P	magenta_a	1.000	919	1
30784	P	magenta_a	1.000	5	0
30785	P	magenta_a	1.000	924	1
30786	P	magenta_a	1.000	913	1
30787	P	magenta_a	1.000	11	0
30788	P	magenta_a	1.000	923	1
30789	P	magenta_a	1.000	1	0
30790	P	magenta_a	1.000	924	1
30791	P	magenta_a	1.000	923	1
30792	P	magenta_a	1.000	924	1
30793	P	magenta_a	1.000	922	1
30794	P	magenta_a	1.000	12	0
30795	P	magenta_a	1.000	1	0
30796	P	magenta_a	1.000	1	0
30797	P	magenta_a	1.000	912	1
30798	P	magenta_a	1.000	908	1
30799	P	magenta_a	1.000	16	0
30800	P	magenta_a	1.000	924	1
30801	P	magenta_a	1.000	507	0
30802	P	magenta_a	1.000	417	1
30803	P	magenta_a	1.000	924	1
30804	P	magenta_a	1.000	923	1
30805	P	magenta_a	1.000	1	0
30806	P	magenta_a	1.000	924	1
30807	P	magenta_a	1.000	514	0
30808	P	magenta_a	1.000	410	1
30809	P	magenta_a	1.000	924	1
30810	.	.	0	0	1
30811	.	.	0	0	0
30812	.	.	0	0	1
30813	.	.	0	0	1
30814	.	.	0	0	1
30815	.	.	0	0	1
30816	.	.	0	0	0
30817	.	.	0	0	1
30818	.	.	0	0	0
30819	.	.	0	0	1
30820	.	.	0	0	1
30821	.	.	0	0	1
30822	.	.	0	0	1
30823	.	.	0	0	1
30824	.	.	0	0	1
30825	.	.	0	0	1
30826	.	.	0	0	1
30827	.	.	0	0	1
30828	.	.	0	0	1
30829	.	.	0	0	1
30830	.	.	0	0	1
30831	.	.	0	0	1
30832	.	.	0	0	1
30833	.	.	0	0	1
30834	.	.	0	0	1
30835	.	.	0	0	1
30836	.	.	0	0	1
30837	.	.	0	0	1
30838	.	.	0	0	1
30839	.	.	0	0	0
30840	.	.	0	0	1
30841	.	.	0	0	1
30842	.	.	0	0	0
30843	.	.	0	0	1
30844	.	.	0	0	1
30845	.	.	0	0	1
30846	.	.	0	0	0
30847	.	.	0	0	1
30848	.	.	0	0	1
30849	.	.	0	0	1
30850	.	.	0	0	1
30851	.	.	0	0	1
30852	.	.	0	0	0
30853	.	.	0	0	0
30854	.	.	0	0	1
30855	.	.	0	0	1
30856	.	.	0	0	1
30857	.	.	0	0	1
30858	.	.	0	0	1
30859	.	.	0	0	1
30860	.	.	0	0	1
30861	.	.	0	0	1
30862	.	.	0	0	1
30863	.	.	0	0	1
30864	.	.	0	0	1
30865	.	.	0	0	1
30866	.	.	0	0	0
30867	.	.	0	0	1
30868	.	.	0	0	1
30869	.	.	0	0	1
30870	.	.	0	0	0
30871	.	.	0	0	0
30872	.	.	0	0	1
30873	.	.	0	0	1
30874	.	.	0	0	1
30875	.	.	0	0	1
30876	.	.	0	0	1
30877	.	.	0	0	1
30878	.	.	0	0	0
30879	.	.	0	0	0
30880	.	.	0	0	1
30881	.	.	0	0	0
30882	.	.	0	0	1
30883	P	magenta_a	0.994	929	1
30884	P	magenta_a	0.994	930	1
30885	.	.	0	0	0
30886	P	magenta_a	0.994	930	1
30887	.	.	0	0	0
30888	P	magenta_a	0.994	930	1
30889	P	magenta_a	0.994	930	1
30890	P	magenta_a	0.994	930	1
30891	P	magenta_a	1.000	924	1
30892	R	red	1.000	6	1
30893	R	red	1.000	6	0
30894	.	.	0	0	1
30895	.	.	0	0	0
30896	.	.	0	0	0
30897	.	.	0	0	1
30898	.	.	0	0	0
30899	.	.	0	0	1
30900	.	.	0	0	1
30901	.	.	0	0	1
30902	P	magenta_b	0.615	908	1
30903	P	magenta_b	0.558	633	1
30904	M	maroon	1.000	1	0
30905	P	magenta_a	1.000	218	0
30906	P	magenta_a	1.000	709	1
30907	P	magenta_a	1.000	697	1
30908	P	magenta_a	1.000	12	0
30909	P	magenta_a	1.000	720	1
30910	P	magenta_a	1.000	734	1
30911	P	magenta_a	1.000	879	1
30912	P	magenta_a	1.000	20	0
30913	P	magenta_a	1.000	977	1
30914	P	magenta_a	1.000	24	0
30915	P	magenta_a	1.000	924	1
30916	P	magenta_a	1.000	735	1
30917	P	magenta_a	1.000	189	0
30918	P	magenta_a	1.000	924	1
30919	P	magenta_a	1.000	923	1
30920	P	magenta_a	1.000	1	0
30921	P	magenta_a	1.000	924	1
30922	P	magenta_a	1.000	923	1
30923	P	magenta_a	1.000	1	0
30924	P	magenta_a	1.000	924	1
30925	P	magenta_a	1.000	922	1
30926	P	magenta_a	1.000	2	0
30927	P	magenta_a	1.000	924	1
30928	P	magenta_a	1.000	923	1
30929	P	magenta_a	1.000	1	0
30930	P	magenta_a	1.000	924	1
30931	P	magenta_a	1.000	923	1
30932	P	magenta_a	1.000	1	0
30933	P	magenta_a	1.000	924	1
30934	P	magenta_a	1.000	737	1
30935	P	magenta_a	1.000	187	0
30936	P	magenta_a	1.000	924	1
30937	P	magenta_a	1.000	915	1
30938	P	magenta_a	1.000	9	0
30939	P	magenta_a	1.000	924	1
30940	P	magenta_a	1.000	922	1
30941	P	magenta_a	1.000	2	0
30942	P	magenta_a	1.000	924	1
30943	P	magenta_a	1.000	922	1
30944	P	magenta_a	1.000	2	0
30945	P	magenta_a	1.000	924	1
30946	P	magenta_a	1.000	460	0
30947	P	magenta_a	1.000	464	1
30948	P	magenta_a	1.000	924	1
30949	P	magenta_a	1.000	923	1
30950	P	magenta_a	1.000	1	0
30951	P	magenta_a	1.000	924	1
30952	P	magenta_a	1.000	871	0
30953	P	magenta_a	1.000	53	1
30954	P	magenta_a	1.000	907	1
30955	P	magenta_a	1.000	1	0
30956	P	magenta_a	1.000	924	1
30957	P	magenta_a	1.000	817	1
30958	P	magenta_a	1.000	107	0
30959	P	magenta_a	1.000	924	1
30960	P	magenta_a	1.000	905	1
30961	P	magenta_a	1.000	19	0
30962	P	magenta_a	1.000	924	1
30963	P	magenta_a	1.000	923	1
30964	P	magenta_a	1.000	1	0
30965	P	magenta_a	1.000	924	1
30966	P	magenta_a	1.000	918	1
30967	P	magenta_a	1.000	6	0
30968	P	magenta_a	1.000	924	1
30969	P	magenta_a	1.000	917	1
30970	P	magenta_a	1.000	7	0
30971	P	magenta_a	1.000	924	1
30972	P	magenta_a	1.000	923	1
30973	P	magenta_a	1.000	1	0
30974	P	magenta_a	1.000	924	1
30975	P	magenta_a	1.000	923	1
30976	P	magenta_a	1.000	1	0
30977	P	magenta_a	1.000	924	1
30978	P	magenta_a	1.000	922	1
30979	P	magenta_a	1.000	2	0
30980	P	magenta_a	1.000	924	1
30981	P	magenta_a	1.000	919	1
30982	P	magenta_a	1.000	5	0
30983	P	magenta_a	1.000	924	1
30984	P	magenta_a	1.000	919	1
30985	P	magenta_a	1.000	5	0
30986	P	magenta_a	1.000	924	1
30987	P	magenta_a	1.000	923	1
30988	P	magenta_a	1.000	2	0
30989	P	magenta_a	1.000	1	0
30990	P	magenta_a	1.000	922	1
30991	P	magenta_a	1.000	922	1
30992	P	magenta_a	1.000	2	0
30993	P	magenta_a	1.000	924	1
30994	P	magenta_a	1.000	920	1
30995	P	magenta_a	1.000	4	0
30996	P	magenta_a	1.000	924	1
30997	P	magenta_a	1.000	923	1
30998	P	magenta_a	1.000	1	0
30999	P	magenta_a	1.000	924	1
31000	P	magenta_a	1.000	922	1
31001	P	magenta_a	1.000	2	0
31002	P	magenta_a	1.000	924	1
31003	P	magenta_a	1.000	14	0
31004	P	magenta_a	1.000	910	1
31005	P	magenta_a	1.000	924	1
31006	P	magenta_a	1.000	923	1
31007	P	magenta_a	1.000	1	0
31008	P	magenta_a	1.000	924	1
31009	P	magenta_a	1.000	489	0
31010	P	magenta_a	1.000	435	1
31011	P	magenta_a	1.000	924	1
31012	P	magenta_a	1.000	66	0
31013	P	magenta_a	1.000	858	1
31014	P	magenta_a	1.000	924	1
31015	P	magenta_a	1.000	923	1
31016	P	magenta_a	1.000	1	0
31017	P	magenta_a	1.000	924	1
31018	P	magenta_a	1.000	258	0
31019	P	magenta_a	1.000	665	1
31020	P	magenta_a	1.000	1	0
31021	P	magenta_a	1.000	924	1
31022	P	magenta_a	1.000	922	1
31023	P	magenta_a	1.000	2	0
31024	P	magenta_a	1.000	924	1
31025	P	magenta_a	1.000	701	1
31026	P	magenta_a	1.000	223	0
31027	P	magenta_a	1.000	924	1
31028	P	magenta_a	1.000	923	1
31029	P	magenta_a	1.000	1	0
31030	P	magenta_a	1.000	924	1
31031	P	magenta_a	1.000	923	1
31032	P	magenta_a	1.000	1	0
31033	P	magenta_a	1.000	924	1
31034	P	magenta_a	1.000	922	1
31035	P	magenta_a	1.000	2	0
31036	P	magenta_a	1.000	924	1
31037	P	magenta_a	1.000	923	1
31038	P	magenta_a	1.000	1	0
31039	P	magenta_a	1.000	924	1
31040	P	magenta_a	1.000	402	0
31041	P	magenta_a	1.000	522	1
31042	P	magenta_a	1.000	924	1
31043	P	magenta_a	1.000	923	1
31044	P	magenta_a	1.000	1	0
31045	P	magenta_a	1.000	924	1
31046	P	magenta_a	1.000	3	0
31047	P	magenta_a	1.000	920	1
31048	P	magenta_a	1.000	1	0
31049	P	magenta_a	1.000	924	1
31050	P	magenta_a	1.000	923	1
31051	P	magenta_a	1.000	1	0
31052	P	magenta_a	1.000	924	1
31053	P	magenta_a	1.000	923	1
31054	P	magenta_a	1.000	1	0
31055	P	magenta_a	1.000	916	1
31056	P	magenta_a	1.000	862	0
31057	P	magenta_a	1.000	54	1
31058	P	magenta_a	1.000	916	1
31059	P	magenta_a	1.000	924	1
31060	P	magenta_a	1.000	922	1
31061	P	magenta_a	1.000	2	0
31062	P	magenta_a	1.000	924	1
31063	P	magenta_a	1.000	915	1
31064	P	magenta_a	1.000	9	0
31065	P	magenta_a	1.000	924	1
31066	P	magenta_a	1.000	916	1
31067	P	magenta_a	1.000	924	1
31068	P	magenta_a	1.000	923	1
31069	P	magenta_a	1.000	1	0
31070	P	magenta_a	1.000	924	1
31071	P	magenta_a	1.000	923	1
31072	P	magenta_a	1.000	1	0
31073	P	magenta_a	1.000	924	1
31074	P	magenta_a	1.000	922	1
31075	P	magenta_a	1.000	2	0
31076	P	magenta_a	1.000	924	1
31077	P	magenta_a	1.000	752	1
31078	P	magenta_a	1.000	172	0
31079	P	magenta_a	1.000	924	1
31080	P	magenta_a	1.000	923	1
31081	P	magenta_a	1.000	1	0
31082	P	magenta_a	1.000	924	1
31083	P	magenta_a	1.000	1	0
31084	P	magenta_a	1.000	924	1
31085	P	magenta_a	1.000	86	0
31086	P	magenta_a	1.000	924	1
31087	P	magenta_a	1.000	923	1
31088	P	magenta_a	1.000	839	1
31089	P	magenta_a	1.000	1	0
31090	P	magenta_a	1.000	85	0
31091	P	magenta_a	1.000	924	1
31092	P	magenta_a	1.000	920	1
31093	P	magenta_a	1.000	4	0
31094	P	magenta_a	1.000	924	1
31095	P	magenta_a	1.000	8	0
31096	P	magenta_a	1.000	923	1
31097	P	magenta_a	1.000	1	0
31098	P	magenta_a	1.000	924	1
31099	P	magenta_a	1.000	921	1
31100	P	magenta_a	1.000	3	0
31101	P	magenta_a	1.000	924	1
31102	P	magenta_a	1.000	923	1
31103	P	magenta_a	1.000	1	0
31104	P	magenta_a	1.000	924	1
31105	P	magenta_a	1.000	64	0
31106	P	magenta_a	1.000	860	1
31107	P	magenta_a	1.000	924	1
31108	P	magenta_a	1.000	538	0
31109	P	magenta_a	1.000	386	1
31110	P	magenta_a	1.000	924	1
31111	P	magenta_a	1.000	702	1
31112	P	magenta_a	1.000	222	0
31113	P	magenta_a	1.000	924	1
31114	P	magenta_a	1.000	1	0
31115	P	magenta_a	1.000	924	1
31116	P	magenta_a	1.000	914	1
31117	P	magenta_a	1.000	10	0
31118	P	magenta_a	1.000	922	1
31119	P	magenta_a	1.000	2	0
31120	P	magenta_a	1.000	924	1
31121	P	magenta_a	1.000	923	1
31122	P	magenta_a	1.000	1	0
31123	P	magenta_a	1.000	924	1
31124	P	magenta_a	1.000	923	1
31125	P	magenta_a	1.000	1	0
31126	P	magenta_a	1.000	924	1
31127	P	magenta_a	1.000	923	1
31128	P	magenta_a	1.000	1	0
31129	P	magenta_a	1.000	924	1
31130	P	magenta_a	1.000	538	0
31131	P	magenta_a	1.000	386	1
31132	P	magenta_a	1.000	924	1
31133	P	magenta_a	1.000	386	1
31134	P	magenta_a	1.000	924	1
31135	P	magenta_a	1.000	918	1
31136	P	magenta_a	1.000	924	1
31137	P	magenta_a	1.000	538	0
31138	P	magenta_a	1.000	386	1
31139	P	magenta_a	1.000	924	1
31140	P	magenta_a	1.000	752	1
31141	P	magenta_a	1.000	172	0
31142	P	magenta_a	1.000	924	1
31143	P	magenta_a	1.000	706	1
31144	P	magenta_a	1.000	218	0
31145	P	magenta_a	1.000	924	1
31146	P	magenta_a	1.000	923	1
31147	P	magenta_a	1.000	1	0
31148	P	magenta_a	1.000	924	1
31149	P	magenta_a	1.000	870	0
31150	P	magenta_a	1.000	54	1
31151	P	magenta_a	1.000	924	1
31152	P	magenta_a	1.000	923	1
31153	P	magenta_a	1.000	1	0
31154	P	magenta_a	1.000	924	1
31155	P	magenta_a	1.000	912	1
31156	P	magenta_a	1.000	12	0
31157	P	magenta_a	1.000	924	1
31158	P	magenta_a	1.000	645	0
31159	P	magenta_a	1.000	279	1
31160	P	magenta_a	1.000	924	1
31161	P	magenta_a	1.000	919	1
31162	P	magenta_a	1.000	5	0
31163	P	magenta_a	1.000	924	1
31164	P	magenta_a	1.000	645	0
31165	P	magenta_a	1.000	279	1
31166	P	magenta_a	1.000	924	1
31167	P	magenta_a	1.000	232	0
31168	P	magenta_a	1.000	692	1
31169	P	magenta_a	1.000	924	1
31170	P	magenta_a	1.000	907	1
31171	P	magenta_a	1.000	17	0
31172	P	magenta_a	1.000	924	1
31173	P	magenta_a	1.000	105	0
31174	P	magenta_a	1.000	819	1
31175	P	magenta_a	1.000	106	0
31176	P	magenta_a	1.000	818	1
31177	P	magenta_a	1.000	924	1
31178	P	magenta_a	1.000	554	0
31179	P	magenta_a	1.000	359	1
31180	P	magenta_a	1.000	1	0
31181	P	magenta_a	1.000	11	0
31182	P	magenta_a	1.000	923	1
31183	P	magenta_a	1.000	922	1
31184	P	magenta_a	1.000	1	0
31185	P	magenta_a	1.000	923	1
31186	P	magenta_a	1.000	5	0
31187	P	magenta_a	1.000	918	1
31188	P	magenta_a	1.000	923	1
31189	P	magenta_a	1.000	920	1
31190	P	magenta_a	1.000	3	0
31191	P	magenta_a	1.000	923	1
31192	P	magenta_a	1.000	916	1
31193	P	magenta_a	1.000	7	0
31194	P	magenta_a	1.000	923	1
31195	P	magenta_a	1.000	922	1
31196	P	magenta_a	1.000	923	1
31197	P	magenta_a	1.000	703	1
31198	P	magenta_a	1.000	220	0
31199	P	magenta_a	1.000	923	1
31200	P	magenta_a	1.000	1	0
31201	P	magenta_a	1.000	923	1
31202	P	magenta_a	1.000	912	1
31203	P	magenta_a	1.000	11	0
31204	P	magenta_a	1.000	923	1
31205	P	magenta_a	1.000	921	1
31206	P	magenta_a	1.000	2	0
31207	P	magenta_a	1.000	923	1
31208	P	magenta_a	1.000	920	1
31209	P	magenta_a	1.000	3	0
31210	P	magenta_a	1.000	923	1
31211	P	magenta_a	1.000	909	1
31212	P	magenta_a	1.000	923	1
31213	P	magenta_a	1.000	920	1
31214	P	magenta_a	1.000	3	0
31215	P	magenta_a	1.000	923	1
31216	P	magenta_a	1.000	924	1
31217	P	magenta_a	1.000	923	1
31218	P	magenta_a	1.000	1	0
31219	P	magenta_a	1.000	924	1
31220	P	magenta_a	1.000	923	1
31221	P	magenta_a	1.000	1	0
31222	P	magenta_a	1.000	924	1
31223	P	magenta_a	1.000	535	0
31224	P	magenta_a	1.000	389	1
31225	P	magenta_a	1.000	924	1
31226	P	magenta_a	1.000	608	1
31227	P	magenta_a	1.000	316	0
31228	P	magenta_a	1.000	924	1
31229	P	magenta_a	1.000	869	0
31230	P	magenta_a	1.000	54	1
31231	P	magenta_a	1.000	1	0
31232	P	magenta_a	1.000	924	1
31233	P	magenta_a	1.000	601	0
31234	P	magenta_a	1.000	323	1
31235	P	magenta_a	1.000	924	1
31236	P	magenta_a	1.000	923	1
31237	P	magenta_a	1.000	1	0
31238	P	magenta_a	1.000	924	1
31239	P	magenta_a	1.000	161	0
31240	P	magenta_a	1.000	763	1
31241	P	magenta_a	1.000	924	1
31242	P	magenta_a	1.000	912	1
31243	P	magenta_a	1.000	12	0
31244	P	magenta_a	1.000	924	1
31245	P	magenta_a	1.000	923	1
31246	P	magenta_a	1.000	1	0
31247	P	magenta_a	1.000	924	1
31248	P	magenta_a	1.000	922	1
31249	P	magenta_a	1.000	2	0
31250	P	magenta_a	1.000	924	1
31251	P	magenta_a	1.000	730	1
31252	P	magenta_a	1.000	194	0
31253	P	magenta_a	1.000	924	1
31254	P	magenta_a	1.000	923	1
31255	P	magenta_a	1.000	1	0
31256	P	magenta_a	1.000	1	0
31257	P	magenta_a	1.000	923	1
31258	P	magenta_a	1.000	924	1
31259	P	magenta_a	1.000	923	1
31260	P	magenta_a	1.000	1	0
31261	P	magenta_a	1.000	924	1
31262	P	magenta_a	1.000	923	1
31263	P	magenta_a	1.000	1	0
31264	P	magenta_a	1.000	924	1
31265	P	magenta_a	1.000	922	1
31266	P	magenta_a	1.000	2	0
31267	P	magenta_a	1.000	924	1
31268	P	magenta_a	1.000	923	1
31269	P	magenta_a	1.000	1	0
31270	P	magenta_a	1.000	924	1
31271	P	magenta_a	1.000	923	1
31272	P	magenta_a	1.000	1	0
31273	P	magenta_a	1.000	924	1
31274	P	magenta_a	1.000	918	1
31275	P	magenta_a	1.000	1	0
31276	P	magenta_a	1.000	6	0
31277	P	magenta_a	1.000	923	1
31278	P	magenta_a	1.000	924	1
31279	P	magenta_a	1.000	818	0
31280	P	magenta_a	1.000	106	1
31281	P	magenta_a	1.000	924	1
31282	P	magenta_a	1.000	818	0
31283	P	magenta_a	1.000	106	1
31284	P	magenta_a	1.000	924	1
31285	P	magenta_a	1.000	2	0
